id,join_dt,group,country,gender,device,total_spent
1025128,2023-01-25,A,ESP,,A,0
1025129,2023-01-28,A,TUR,F,I,0
1025130,2023-02-01,A,TUR,,A,0
1025131,2023-01-30,A,ESP,F,A,0
1025132,2023-01-26,A,TUR,F,A,0
1025133,2023-01-27,A,BRA,M,I,0
1025134,2023-02-04,A,TUR,M,A,0
1025135,2023-01-29,A,USA,F,A,0
1025136,2023-02-01,A,AUS,M,I,0
1025137,2023-02-02,A,MEX,M,I,0
1025138,2023-01-25,A,BRA,M,A,0
1025139,2023-01-29,A,USA,F,A,0
1025140,2023-01-26,B,GBR,F,I,0
1025141,2023-01-25,A,USA,M,I,0
1025142,2023-01-27,A,DEU,F,A,0
1025143,2023-01-25,B,USA,F,I,0
1025144,2023-01-25,B,GBR,,A,0
1025145,2023-01-28,B,USA,F,I,0
1025146,2023-01-25,B,GBR,M,A,0
1025147,2023-01-27,A,USA,M,I,0
1025148,2023-01-29,B,TUR,,I,0
1025149,2023-01-26,A,FRA,F,A,0
1025150,2023-01-26,A,USA,F,A,0
1025151,2023-01-26,B,MEX,F,I,0
1025152,2023-01-28,A,TUR,,A,144.53
1025154,2023-01-26,A,FRA,F,A,0
1025155,2023-01-26,A,CAN,F,I,0
1025156,2023-02-06,A,BRA,M,I,0
1025157,2023-01-28,B,TUR,M,I,0
1025158,2023-01-27,B,USA,F,A,0
1025159,2023-01-27,B,USA,M,A,0
1025160,2023-01-28,A,MEX,,A,0
1025161,2023-01-25,A,USA,,A,0
1025162,2023-01-25,B,BRA,F,A,0
1025163,2023-01-26,A,BRA,M,A,0
1025164,2023-01-30,A,BRA,O,A,0
1025165,2023-01-26,B,USA,F,A,0
1025166,2023-01-28,B,USA,M,I,0
1025167,2023-01-30,A,MEX,,A,0
1025168,2023-01-25,A,BRA,F,A,0
1025169,2023-01-26,A,USA,,I,0
1025170,2023-01-27,A,ESP,F,I,0
1025171,2023-01-29,A,FRA,M,A,0
1025172,2023-01-28,A,BRA,,A,0
1025173,2023-01-29,A,ESP,M,I,0
1025174,2023-01-28,B,BRA,M,I,0
1025175,2023-01-28,B,USA,M,I,0
1025176,2023-01-27,B,USA,M,A,0
1025177,2023-02-03,B,BRA,F,A,0
1025178,2023-01-26,A,USA,F,I,31.41
1025179,2023-01-25,B,FRA,,I,0
1025180,2023-01-25,A,USA,F,I,0
1025181,2023-01-26,B,MEX,F,I,0
1025182,2023-01-25,A,DEU,M,A,0
1025183,2023-01-25,B,BRA,M,A,0
1025184,2023-01-27,B,USA,M,A,0
1025185,2023-01-27,A,USA,F,I,0
1025186,2023-02-02,A,USA,F,I,0
1025187,2023-01-26,A,BRA,F,I,0
1025188,2023-01-26,B,USA,,A,0
1025189,2023-01-28,A,USA,M,A,0
1025190,2023-01-30,B,GBR,M,A,0
1025191,2023-01-28,B,BRA,F,A,0
1025192,2023-01-25,A,BRA,F,A,0
1025193,2023-01-29,A,USA,M,A,0
1025194,2023-01-25,A,USA,F,A,0
1025195,2023-01-29,B,USA,,A,0
1025196,2023-01-27,A,MEX,M,A,0
1025197,2023-01-31,A,GBR,,I,0
1025198,2023-02-05,A,USA,F,A,0
1025199,2023-01-27,A,ESP,F,A,0
1025200,2023-01-31,A,USA,M,I,0
1025201,2023-01-25,A,MEX,M,A,0
1025202,2023-01-28,B,USA,M,A,0
1025203,2023-01-25,B,USA,F,I,0
1025204,2023-01-25,A,BRA,F,,0
1025205,2023-01-26,B,ESP,M,A,0
1025206,2023-02-01,A,BRA,M,A,0
1025207,2023-01-25,A,MEX,F,A,0
1025208,2023-01-26,A,DEU,F,I,0
1025209,2023-01-29,B,USA,,A,0
1025210,2023-01-26,A,BRA,M,A,0
1025211,2023-01-29,B,USA,O,A,0
1025212,2023-02-02,A,FRA,M,A,0
1025213,2023-01-25,A,BRA,M,A,0
1025215,2023-01-31,A,USA,M,I,0
1025216,2023-01-25,A,FRA,F,A,0
1025217,2023-01-30,B,USA,M,I,0
1025218,2023-02-02,B,MEX,M,I,0
1025219,2023-01-29,A,DEU,F,I,0
1025220,2023-01-25,B,USA,M,,0
1025221,2023-01-29,A,USA,F,I,0
1025222,2023-01-28,B,BRA,F,I,0
1025223,2023-01-26,B,FRA,M,A,0
1025224,2023-01-30,B,,F,A,0
1025225,2023-01-26,B,BRA,M,I,0
1025226,2023-01-26,B,BRA,F,A,0
1025227,2023-01-28,B,BRA,M,A,0
1025228,2023-01-26,A,BRA,O,I,0
1025229,2023-01-26,A,USA,F,A,0
1025230,2023-01-26,A,BRA,M,I,0
1025231,2023-01-31,B,AUS,F,A,0
1025232,2023-02-05,B,DEU,M,A,0
1025233,2023-01-25,B,BRA,F,A,0
1025234,2023-01-30,A,DEU,F,A,0
1025235,2023-01-26,A,USA,,A,0
1025236,2023-01-25,B,AUS,F,I,0
1025237,2023-01-26,A,TUR,,A,0
1025238,2023-01-26,A,USA,F,A,0
1025239,2023-01-25,B,GBR,F,A,0
1025240,2023-01-30,A,AUS,F,I,0
1025241,2023-01-30,A,USA,F,A,0
1025242,2023-01-25,B,USA,M,I,0
1025243,2023-02-03,A,BRA,M,A,0
1025244,2023-01-26,A,ESP,M,A,0
1025245,2023-01-28,B,BRA,F,I,0
1025246,2023-01-29,A,TUR,,A,0
1025247,2023-01-28,A,BRA,O,I,0
1025248,2023-01-30,B,USA,F,A,0
1025250,2023-02-04,A,USA,M,A,0
1025251,2023-01-25,A,MEX,M,A,0
1025252,2023-01-25,B,USA,,I,0
1025253,2023-01-27,A,GBR,F,I,0
1025254,2023-02-05,A,MEX,F,I,0
1025255,2023-01-30,A,MEX,F,I,0
1025256,2023-01-25,B,BRA,M,A,0
1025257,2023-01-27,B,USA,M,I,0
1025258,2023-01-31,B,TUR,M,A,0
1025259,2023-02-04,B,BRA,M,A,0
1025260,2023-01-27,B,USA,F,A,0
1025261,2023-02-06,A,TUR,F,A,0
1025262,2023-01-25,A,USA,F,A,0
1025263,2023-01-26,A,BRA,F,A,0
1025264,2023-01-28,B,USA,F,A,0
1025265,2023-02-03,B,USA,F,A,0
1025266,2023-01-26,B,TUR,M,I,0
1025267,2023-01-25,B,FRA,F,A,0
1025268,2023-01-25,B,ESP,F,A,0
1025269,2023-01-25,B,USA,M,I,63.69
1025270,2023-02-01,B,USA,F,I,0
1025271,2023-02-02,A,USA,M,I,0
1025272,2023-01-29,A,USA,F,A,0
1025273,2023-01-25,A,MEX,M,I,0
1025274,2023-01-25,A,BRA,F,I,0
1025275,2023-01-28,A,MEX,F,A,0
1025276,2023-01-29,B,BRA,M,A,0
1025277,2023-01-26,A,FRA,F,A,0
1025278,2023-01-26,B,CAN,M,I,0
1025279,2023-01-25,B,BRA,F,A,0
1025280,2023-01-25,A,TUR,,I,0
1025281,2023-01-28,A,TUR,F,A,0
1025282,2023-01-31,A,DEU,M,A,0
1025283,2023-01-29,B,AUS,F,I,164.58
1025284,2023-01-27,B,USA,M,I,0
1025285,2023-01-25,A,USA,M,I,23.23
1025286,2023-02-04,A,USA,M,A,0
1025287,2023-01-26,A,BRA,F,I,0
1025288,2023-01-27,B,ESP,F,A,0
1025289,2023-01-30,B,FRA,M,A,0
1025290,2023-01-30,B,USA,F,I,0
1025291,2023-01-25,A,FRA,M,A,0
1025292,2023-01-25,B,MEX,M,A,0
1025293,2023-01-25,A,USA,M,I,0
1025295,2023-01-27,A,MEX,F,I,0
1025296,2023-01-26,A,,F,A,0
1025297,2023-02-02,B,USA,M,I,30.59
1025298,2023-01-28,A,BRA,F,I,0
1025299,2023-02-01,B,USA,M,A,0
1025300,2023-02-03,A,USA,M,I,0
1025301,2023-01-26,A,MEX,M,A,0
1025302,2023-01-27,B,USA,F,A,0
1025303,2023-01-26,A,BRA,M,A,0
1025304,2023-02-01,B,BRA,F,A,0
1025305,2023-01-27,B,USA,M,I,0
1025306,2023-02-02,B,USA,M,I,0
1025307,2023-01-31,A,BRA,M,A,0
1025308,2023-02-02,B,USA,M,A,0
1025309,2023-02-02,B,DEU,F,A,0
1025310,2023-01-26,B,BRA,M,A,0
1025311,2023-01-25,A,USA,O,I,0
1025312,2023-01-27,B,USA,F,I,0
1025313,2023-01-29,A,USA,M,A,0
1025314,2023-02-06,A,MEX,F,I,0
1025315,2023-01-26,B,USA,O,A,0
1025316,2023-01-25,B,FRA,,I,0
1025317,2023-01-27,B,TUR,,A,0
1025318,2023-02-05,B,CAN,,I,0
1025319,2023-01-30,A,FRA,F,I,0
1025320,2023-01-26,A,USA,F,A,0
1025321,2023-01-25,B,BRA,M,A,107.21
1025322,2023-01-27,A,MEX,F,A,0
1025323,2023-01-28,B,GBR,F,I,0
1025324,2023-02-04,B,MEX,F,A,0
1025325,2023-01-26,A,USA,M,I,0
1025326,2023-02-02,B,MEX,M,I,0
1025327,2023-01-27,A,USA,M,I,0
1025328,2023-01-26,A,TUR,M,I,0
1025329,2023-01-26,A,USA,M,A,0
1025330,2023-01-26,B,USA,F,A,0
1025331,2023-01-30,A,ESP,,A,0
1025332,2023-01-26,B,USA,F,A,0
1025333,2023-01-25,A,USA,F,I,0
1025334,2023-01-26,A,DEU,,A,0
1025335,2023-01-26,B,TUR,M,A,0
1025336,2023-02-02,B,BRA,M,A,0
1025337,2023-01-26,A,TUR,M,A,0
1025338,2023-01-26,B,BRA,F,A,0
1025339,2023-01-28,B,ESP,F,A,0
1025340,2023-01-31,B,USA,F,I,0
1025341,2023-01-26,A,BRA,M,A,0
1025342,2023-01-30,A,USA,F,A,0
1025343,2023-01-27,A,TUR,,A,0
1025344,2023-02-05,B,FRA,F,A,0
1025345,2023-02-03,A,DEU,M,A,0
1025346,2023-01-28,B,BRA,M,A,0
1025347,2023-01-26,B,USA,,A,0
1025348,2023-02-02,B,FRA,F,A,0
1025349,2023-01-26,A,BRA,,I,0
1025350,2023-01-26,B,TUR,F,A,0
1025351,2023-01-29,A,BRA,F,I,0
1025352,2023-01-28,B,MEX,F,I,40.52
1025353,2023-01-30,A,BRA,M,I,0
1025354,2023-01-26,A,USA,F,I,0
1025355,2023-01-29,A,TUR,F,A,0
1025356,2023-01-28,B,USA,F,A,0
1025357,2023-01-26,A,MEX,M,A,0
1025359,2023-01-25,B,FRA,,A,0
1025360,2023-01-29,B,AUS,F,A,0
1025361,2023-01-28,B,BRA,F,I,0
1025362,2023-01-25,B,USA,M,A,0
1025363,2023-01-31,A,BRA,,A,0
1025364,2023-01-25,A,USA,F,A,0
1025365,2023-01-25,A,TUR,M,A,0
1025366,2023-01-30,A,ESP,F,A,0
1025367,2023-01-27,B,FRA,,A,0
1025368,2023-01-27,A,USA,M,A,0
1025369,2023-01-28,A,USA,M,I,0
1025370,2023-02-03,A,USA,F,A,0
1025371,2023-01-29,B,USA,O,A,0
1025372,2023-01-25,A,CAN,M,I,0
1025373,2023-01-28,B,DEU,M,A,0
1025374,2023-01-28,B,USA,F,A,0
1025375,2023-02-02,A,MEX,,I,0
1025376,2023-01-27,A,USA,F,A,0
1025377,2023-01-27,A,MEX,F,A,0
1025378,2023-01-26,A,MEX,F,A,0
1025379,2023-02-06,A,USA,,,0
1025380,2023-01-25,B,USA,M,A,0
1025381,2023-01-26,B,AUS,,A,0
1025382,2023-01-28,A,DEU,M,I,62.54
1025383,2023-01-29,B,TUR,M,I,0
1025384,2023-02-02,B,GBR,F,I,0
1025385,2023-02-03,B,BRA,M,A,0
1025386,2023-01-30,A,DEU,M,A,0
1025387,2023-01-25,A,USA,F,I,0
1025388,2023-01-26,B,USA,F,A,0
1025389,2023-01-26,A,MEX,M,I,0
1025390,2023-01-29,A,MEX,F,A,0
1025391,2023-01-28,A,USA,,I,0
1025392,2023-01-29,A,FRA,O,I,0
1025393,2023-01-26,B,MEX,F,A,0
1025394,2023-01-27,A,AUS,M,I,0
1025395,2023-01-26,B,ESP,M,A,0
1025396,2023-01-26,A,BRA,M,I,0
1025397,2023-01-31,B,CAN,M,I,0
1025398,2023-01-25,B,DEU,F,A,0
1025399,2023-02-06,A,BRA,F,A,0
1025400,2023-01-25,B,USA,F,I,0
1025401,2023-02-05,A,GBR,,I,0
1025402,2023-01-30,B,BRA,,A,0
1025403,2023-01-28,A,DEU,F,I,0
1025404,2023-01-25,A,FRA,M,I,149.98
1025405,2023-01-26,A,USA,,A,0
1025406,2023-02-02,A,USA,F,A,0
1025407,2023-01-31,B,TUR,M,I,0
1025408,2023-01-25,B,USA,M,I,0
1025409,2023-01-26,B,BRA,F,A,0
1025410,2023-01-25,B,FRA,F,I,0
1025411,2023-01-30,A,BRA,M,I,0
1025412,2023-01-28,A,FRA,M,I,0
1025413,2023-02-06,A,DEU,F,I,0
1025414,2023-02-06,A,FRA,F,I,0
1025415,2023-01-26,B,MEX,F,A,0
1025416,2023-01-31,A,BRA,M,I,0
1025417,2023-01-30,B,USA,,I,0
1025418,2023-01-30,B,GBR,F,A,0
1025419,2023-01-26,A,TUR,M,A,0
1025420,2023-01-28,B,MEX,M,A,0
1025421,2023-01-27,A,USA,M,A,0
1025422,2023-01-26,B,BRA,O,A,0
1025423,2023-01-26,B,USA,M,A,0
1025424,2023-01-27,B,FRA,F,A,0
1025425,2023-01-25,A,BRA,M,I,0
1025426,2023-01-25,A,FRA,,A,0
1025427,2023-01-25,A,DEU,F,A,0
1025428,2023-01-28,A,AUS,F,A,0
1025429,2023-01-28,A,USA,,I,0
1025430,2023-01-29,B,USA,F,A,0
1025431,2023-01-29,B,BRA,,A,0
1025432,2023-01-29,A,FRA,M,I,53.1
1025433,2023-01-30,A,USA,F,I,0
1025434,2023-01-25,A,BRA,F,I,0
1025435,2023-01-26,A,BRA,M,A,0
1025436,2023-02-06,B,BRA,M,I,0
1025437,2023-02-02,B,USA,M,I,0
1025439,2023-01-25,A,USA,F,A,0
1025440,2023-02-01,B,MEX,M,I,0
1025441,2023-01-30,A,USA,M,A,0
1025442,2023-01-29,B,DEU,M,A,0
1025443,2023-01-28,B,AUS,F,A,0
1025445,2023-01-28,B,USA,M,A,0
1025446,2023-01-26,B,BRA,F,A,0
1025447,2023-01-27,B,USA,M,A,0
1025448,2023-01-29,A,AUS,F,A,0
1025449,2023-01-25,B,,F,A,0
1025450,2023-01-26,B,USA,F,A,0
1025451,2023-01-29,B,USA,M,A,0
1025452,2023-01-27,B,TUR,M,A,0
1025453,2023-01-27,B,BRA,M,A,0
1025454,2023-01-25,A,USA,,A,0
1025455,2023-01-25,B,ESP,M,A,0
1025456,2023-01-25,A,USA,,I,0
1025457,2023-01-29,B,USA,F,I,0
1025458,2023-01-30,B,USA,M,A,0
1025459,2023-01-25,A,USA,M,A,0
1025460,2023-01-26,B,BRA,,I,0
1025461,2023-01-25,A,FRA,M,I,0
1025462,2023-01-25,B,MEX,,I,0
1025463,2023-01-25,B,BRA,M,A,0
1025464,2023-01-29,A,MEX,F,I,0
1025465,2023-01-28,A,TUR,M,A,0
1025466,2023-02-04,A,BRA,,A,0
1025467,2023-01-25,A,USA,M,A,0
1025468,2023-01-26,B,CAN,M,I,0
1025469,2023-01-26,B,USA,M,A,0
1025470,2023-02-05,A,TUR,F,I,149.69
1025471,2023-01-28,B,USA,F,A,0
1025472,2023-02-02,A,MEX,F,A,0
1025473,2023-01-27,B,GBR,,A,0
1025474,2023-02-05,A,USA,M,I,0
1025475,2023-01-26,A,CAN,M,A,0
1025476,2023-01-29,A,USA,O,A,0
1025477,2023-01-30,B,USA,F,I,76.66
1025478,2023-01-28,A,USA,F,A,0
1025479,2023-01-26,B,MEX,M,A,0
1025480,2023-01-26,A,USA,M,A,0
1025481,2023-01-26,B,USA,F,A,90.06
1025482,2023-01-27,B,USA,F,A,0
1025483,2023-02-02,B,TUR,,A,0
1025484,2023-01-25,A,USA,F,A,0
1025485,2023-01-29,A,USA,M,A,0
1025486,2023-01-25,B,BRA,M,I,0
1025487,2023-01-26,B,MEX,M,A,0
1025488,2023-01-25,A,BRA,F,I,0
1025489,2023-01-26,B,USA,M,A,0
1025490,2023-01-26,B,BRA,F,A,0
1025491,2023-01-25,B,DEU,,I,68.26
1025492,2023-01-25,A,GBR,M,A,0
1025493,2023-01-30,B,MEX,M,I,0
1025494,2023-01-26,B,GBR,M,I,0
1025495,2023-01-27,A,USA,,A,0
1025496,2023-01-25,A,USA,M,I,0
1025497,2023-01-27,B,MEX,,I,0
1025498,2023-01-26,B,DEU,,I,0
1025499,2023-01-26,B,USA,M,A,0
1025500,2023-01-28,A,USA,F,A,0
1025501,2023-01-28,B,GBR,M,A,0
1025502,2023-01-26,B,USA,M,A,0
1025503,2023-01-25,B,GBR,,A,0
1025504,2023-01-27,B,MEX,M,A,0
1025505,2023-01-26,B,FRA,M,I,0
1025506,2023-01-26,B,USA,M,A,0
1025507,2023-01-25,B,GBR,M,I,0
1025508,2023-01-25,B,BRA,M,A,0
1025509,2023-02-04,A,TUR,M,A,0
1025510,2023-01-27,A,BRA,M,A,0
1025511,2023-01-28,A,USA,,A,0
1025512,2023-01-26,A,BRA,M,I,0
1025513,2023-01-26,A,DEU,,A,0
1025514,2023-01-30,B,USA,F,A,0
1025515,2023-01-25,B,USA,M,A,0
1025516,2023-01-29,A,BRA,O,I,0
1025517,2023-01-25,B,GBR,M,A,0
1025518,2023-01-28,A,GBR,F,A,0
1025519,2023-01-25,A,MEX,F,A,0
1025520,2023-01-26,A,MEX,F,I,0
1025521,2023-02-01,A,BRA,M,A,0
1025522,2023-01-27,A,USA,F,I,0
1025523,2023-01-26,B,BRA,F,A,0
1025524,2023-01-28,B,CAN,M,I,0
1025525,2023-02-06,B,BRA,F,A,52.31
1025526,2023-01-25,B,DEU,M,A,0
1025527,2023-01-26,B,USA,F,A,0
1025528,2023-01-28,B,CAN,M,I,0
1025529,2023-02-06,A,BRA,F,I,0
1025530,2023-01-26,B,MEX,F,I,0
1025531,2023-01-25,B,BRA,M,I,0
1025532,2023-01-30,B,MEX,F,A,0
1025533,2023-02-02,A,FRA,M,A,0
1025534,2023-01-28,A,USA,,A,0
1025535,2023-02-01,A,BRA,M,A,0
1025536,2023-01-29,B,TUR,,A,0
1025537,2023-01-25,B,USA,F,A,0
1025538,2023-01-26,B,MEX,F,A,0
1025539,2023-01-26,B,BRA,M,A,0
1025540,2023-01-28,A,BRA,,I,0
1025541,2023-01-28,B,ESP,F,A,0
1025542,2023-02-03,B,ESP,,I,0
1025543,2023-02-03,B,TUR,F,A,0
1025544,2023-01-29,B,MEX,F,A,0
1025545,2023-01-25,B,FRA,F,I,0
1025546,2023-01-28,B,AUS,M,A,0
1025547,2023-02-01,B,ESP,M,I,0
1025548,2023-02-06,B,FRA,M,I,0
1025549,2023-01-26,A,USA,,A,0
1025550,2023-01-25,A,BRA,F,A,0
1025551,2023-01-26,A,USA,,I,0
1025552,2023-01-25,B,ESP,M,A,0
1025553,2023-01-30,A,FRA,M,A,0
1025554,2023-01-25,B,FRA,M,A,0
1025556,2023-01-30,B,MEX,F,A,0
1025557,2023-01-28,A,MEX,F,A,0
1025558,2023-01-28,B,GBR,,A,0
1025559,2023-02-06,B,BRA,F,A,0
1025560,2023-01-28,A,USA,M,A,0
1025561,2023-01-26,B,USA,M,A,0
1025562,2023-01-28,A,DEU,F,A,0
1025563,2023-01-25,A,BRA,M,A,0
1025564,2023-01-31,A,TUR,M,A,0
1025565,2023-02-03,B,FRA,M,I,0
1025566,2023-01-26,A,USA,F,A,0
1025567,2023-01-29,B,USA,M,I,0
1025568,2023-02-03,B,USA,F,A,0
1025569,2023-01-27,A,USA,M,I,0
1025570,2023-01-26,A,,M,,0
1025571,2023-01-29,B,BRA,F,A,0
1025572,2023-01-27,B,USA,M,I,0
1025573,2023-01-25,A,USA,M,A,0
1025574,2023-01-26,A,BRA,M,A,0
1025575,2023-01-30,B,DEU,F,I,0
1025576,2023-02-03,A,USA,M,A,0
1025577,2023-01-31,B,TUR,M,A,0
1025578,2023-02-01,B,USA,F,A,0
1025579,2023-01-30,B,BRA,F,I,0
1025580,2023-01-27,A,BRA,,I,0
1025581,2023-01-25,B,BRA,O,I,0
1025582,2023-02-03,B,ESP,M,I,0
1025583,2023-01-26,B,MEX,F,I,0
1025585,2023-01-29,B,USA,F,I,0
1025586,2023-01-25,B,DEU,,I,0
1025587,2023-01-28,A,CAN,M,A,0
1025588,2023-01-26,B,ESP,M,A,0
1025589,2023-01-28,B,GBR,M,A,0
1025590,2023-02-05,A,BRA,F,I,0
1025591,2023-02-01,B,ESP,M,I,0
1025592,2023-01-28,A,MEX,M,A,0
1025593,2023-01-31,B,USA,F,A,0
1025594,2023-01-26,B,USA,M,A,0
1025595,2023-01-31,A,USA,M,I,0
1025596,2023-01-26,A,USA,M,A,0
1025597,2023-01-28,B,DEU,M,A,0
1025598,2023-01-28,A,GBR,M,A,0
1025599,2023-01-26,A,AUS,M,A,0
1025600,2023-01-27,A,USA,F,I,0
1025601,2023-01-25,A,USA,F,I,0
1025602,2023-01-25,B,USA,M,A,62.33
1025603,2023-01-31,A,USA,F,A,0
1025604,2023-01-27,A,CAN,F,I,0
1025605,2023-01-25,A,BRA,,A,0
1025606,2023-01-26,A,BRA,F,I,0
1025607,2023-01-25,A,TUR,F,A,0
1025608,2023-01-27,A,ESP,F,I,0
1025609,2023-01-27,A,GBR,M,I,0
1025610,2023-01-28,B,USA,F,I,0
1025611,2023-01-27,B,GBR,F,A,0
1025612,2023-02-01,B,DEU,O,A,0
1025613,2023-02-04,B,FRA,M,A,0
1025615,2023-01-31,B,MEX,F,I,0
1025616,2023-01-29,B,BRA,M,I,0
1025617,2023-01-26,A,FRA,M,I,0
1025618,2023-01-29,A,USA,F,I,0
1025619,2023-01-31,B,MEX,M,A,0
1025620,2023-01-26,B,USA,,A,0
1025621,2023-01-26,A,BRA,M,A,0
1025622,2023-01-25,B,AUS,F,A,0
1025623,2023-01-27,A,USA,F,A,0
1025624,2023-01-27,A,MEX,M,A,0
1025625,2023-01-25,A,CAN,F,I,0
1025626,2023-02-03,B,MEX,M,I,0
1025627,2023-02-03,B,USA,M,I,0
1025628,2023-01-30,B,BRA,M,A,0
1025629,2023-01-26,A,USA,F,I,0
1025630,2023-01-27,A,USA,F,A,0
1025631,2023-01-26,B,MEX,M,A,0
1025632,2023-01-27,B,GBR,M,I,0
1025633,2023-02-01,A,TUR,M,A,0
1025634,2023-01-29,B,ESP,,A,0
1025635,2023-01-27,B,GBR,F,A,0
1025636,2023-01-25,B,FRA,F,I,0
1025638,2023-01-26,B,MEX,F,I,0
1025639,2023-01-30,B,MEX,M,I,0
1025640,2023-01-26,A,CAN,M,A,0
1025641,2023-01-26,B,FRA,F,I,0
1025642,2023-01-30,A,USA,M,A,0
1025643,2023-01-28,B,BRA,M,I,0
1025644,2023-01-30,A,USA,F,A,0
1025645,2023-01-27,B,AUS,F,I,0
1025646,2023-01-26,B,USA,,I,0
1025647,2023-01-26,B,,M,I,0
1025648,2023-01-26,B,MEX,F,I,0
1025649,2023-01-26,A,USA,M,A,0
1025650,2023-01-25,A,TUR,M,A,0
1025651,2023-01-26,B,MEX,,A,0
1025652,2023-01-25,B,FRA,,I,0
1025653,2023-01-31,A,BRA,F,A,0
1025654,2023-01-25,B,ESP,,A,0
1025655,2023-01-26,A,FRA,F,A,0
1025656,2023-01-27,A,BRA,,A,0
1025657,2023-01-29,A,,F,A,0
1025658,2023-02-01,A,USA,M,A,0
1025659,2023-01-26,B,BRA,M,I,0
1025660,2023-01-25,A,DEU,M,I,0
1025661,2023-01-25,B,AUS,M,I,0
1025662,2023-01-27,B,DEU,F,I,0
1025663,2023-01-28,B,BRA,M,I,0
1025664,2023-01-25,B,TUR,F,I,0
1025665,2023-01-28,B,BRA,M,A,0
1025666,2023-01-25,A,ESP,F,A,0
1025667,2023-01-25,A,USA,M,I,0
1025668,2023-01-25,A,USA,,A,0
1025669,2023-01-26,A,ESP,M,I,0
1025670,2023-01-26,B,DEU,F,I,0
1025671,2023-02-03,A,USA,M,I,0
1025672,2023-01-25,B,USA,F,I,0
1025673,2023-01-29,A,FRA,F,A,0
1025674,2023-01-27,A,AUS,M,A,0
1025675,2023-01-25,A,USA,M,A,0
1025676,2023-01-30,A,BRA,M,I,0
1025677,2023-01-30,B,ESP,F,A,0
1025678,2023-01-28,A,USA,F,A,0
1025679,2023-02-03,B,BRA,,A,0
1025680,2023-02-01,B,TUR,M,A,0
1025681,2023-01-28,B,MEX,F,A,0
1025683,2023-01-30,A,BRA,F,I,0
1025684,2023-01-27,A,BRA,M,A,0
1025685,2023-01-25,A,BRA,F,A,0
1025686,2023-01-26,A,GBR,M,A,0
1025687,2023-01-26,A,BRA,M,A,0
1025688,2023-01-29,B,ESP,F,I,0
1025689,2023-01-25,B,AUS,M,A,0
1025690,2023-01-27,B,BRA,F,I,0
1025691,2023-01-31,B,FRA,F,A,0
1025692,2023-01-27,B,USA,,A,0
1025693,2023-01-25,A,CAN,M,A,0
1025694,2023-01-29,B,BRA,,A,0
1025695,2023-01-31,B,BRA,O,I,0
1025696,2023-01-28,B,USA,,A,0
1025697,2023-02-03,A,BRA,,A,0
1025698,2023-01-30,A,AUS,,A,0
1025699,2023-01-25,B,MEX,,A,0
1025700,2023-01-26,B,DEU,F,I,0
1025701,2023-01-28,A,MEX,M,A,0
1025702,2023-01-26,B,BRA,,A,0
1025703,2023-01-27,B,USA,O,A,0
1025704,2023-01-29,B,MEX,,I,0
1025705,2023-01-25,B,FRA,F,A,0
1025706,2023-02-05,B,USA,M,I,0
1025707,2023-01-25,B,BRA,,A,0
1025708,2023-01-31,A,MEX,,A,137.41
1025709,2023-01-26,A,USA,F,I,0
1025710,2023-01-28,B,BRA,M,I,0
1025711,2023-02-06,A,BRA,F,A,0
1025712,2023-01-28,B,TUR,,A,0
1025713,2023-02-04,B,FRA,M,I,0
1025714,2023-01-30,A,MEX,F,A,0
1025715,2023-01-30,B,GBR,M,A,0
1025716,2023-01-30,A,USA,M,A,0
1025717,2023-01-28,B,DEU,M,A,64.39
1025718,2023-01-31,B,GBR,F,A,0
1025719,2023-01-28,B,MEX,F,A,0
1025721,2023-02-03,A,MEX,F,A,0
1025722,2023-01-31,A,ESP,F,A,0
1025723,2023-01-28,A,GBR,,A,0
1025725,2023-01-25,B,USA,,A,0
1025726,2023-01-29,B,BRA,M,A,0
1025727,2023-01-29,B,USA,F,A,0
1025728,2023-01-27,A,USA,F,A,0
1025729,2023-02-06,A,USA,F,I,0
1025730,2023-01-29,A,USA,M,A,0
1025731,2023-02-06,B,USA,F,I,0
1025732,2023-01-25,A,TUR,F,A,0
1025733,2023-01-25,A,FRA,M,A,0
1025734,2023-02-06,A,USA,M,I,0
1025735,2023-01-25,B,USA,,A,0
1025736,2023-01-27,B,USA,M,I,0
1025737,2023-01-26,A,USA,M,A,0
1025738,2023-01-26,B,CAN,,I,0
1025739,2023-02-02,A,GBR,M,I,0
1025740,2023-01-26,A,USA,F,A,0
1025741,2023-02-05,B,USA,O,A,0
1025742,2023-01-26,B,USA,F,A,0
1025743,2023-02-04,B,USA,F,I,67.99
1025744,2023-01-25,B,USA,M,I,0
1025745,2023-01-25,B,ESP,M,A,0
1025746,2023-01-31,B,DEU,M,I,0
1025747,2023-01-26,A,USA,,I,0
1025748,2023-01-25,A,CAN,F,A,0
1025749,2023-02-03,A,USA,M,I,0
1025750,2023-01-29,A,BRA,F,A,0
1025751,2023-02-02,B,USA,M,I,0
1025752,2023-01-27,B,FRA,M,I,0
1025753,2023-01-28,B,GBR,F,A,0
1025754,2023-01-30,B,TUR,,A,0
1025755,2023-01-30,A,BRA,M,I,0
1025756,2023-02-04,A,USA,,A,0
1025757,2023-01-25,A,GBR,F,A,0
1025758,2023-01-26,A,MEX,M,A,0
1025759,2023-01-28,A,USA,,I,0
1025760,2023-01-25,B,DEU,F,I,0
1025761,2023-01-29,B,,F,I,0
